Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,InfoDate,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,DateSurvey,EmployeeID,Attrition,retirementDate,retirementType,resignationReason
28,Travel_Rarely,Research & Development,6,3,Technical Degree,1,2081,Male,2,Research Scientist,Married,23510,1.0,Y,16,8,0,6.0,4,6,3,3,2015-12-31,2081,4.0,1.0,3.0,2015-12-31,,,,,
46,Travel_Rarely,Research & Development,8,4,Other,1,2082,Male,3,Manager,Married,17020,5.0,Y,21,8,0,25.0,2,4,0,3,2015-12-31,2082,4.0,2.0,3.0,2015-12-31,,,,,
35,Travel_Rarely,Sales,4,4,Marketing,1,2083,Male,1,Laboratory Technician,Married,180410,3.0,Y,20,8,1,15.0,3,7,1,7,2015-12-31,2083,3.0,1.0,3.0,2015-12-31,,,,,
24,Travel_Rarely,Human Resources,28,4,Human Resources,1,2084,Male,3,Manufacturing Director,Married,28860,1.0,Y,19,8,1,1.0,5,1,0,0,2015-12-31,2084,4.0,2.0,1.0,2015-12-31,2084.0,Yes,2016-09-16,Resignation,Others
33,Travel_Frequently,Research & Development,9,2,Medical,1,2085,Female,1,Sales Executive,Married,20970,1.0,Y,14,8,2,10.0,5,10,0,1,2015-12-31,2085,2.0,3.0,2.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,9,2,Medical,1,2086,Male,2,Sales Executive,Divorced,119350,1.0,Y,11,8,3,7.0,6,7,1,7,2015-12-31,2086,3.0,3.0,3.0,2015-12-31,,,,,
30,Travel_Rarely,Sales,29,3,Marketing,1,2087,Male,1,Sales Executive,Divorced,25460,1.0,Y,14,8,1,10.0,2,10,8,9,2015-12-31,2087,3.0,3.0,2.0,2015-12-31,,,,,
44,Travel_Rarely,Research & Development,3,4,Medical,1,2088,Male,2,Research Scientist,Single,25640,1.0,Y,12,8,3,20.0,3,20,13,17,2015-12-31,2088,4.0,4.0,3.0,2015-12-31,,,,,
20,Travel_Rarely,Research & Development,18,4,Medical,1,2089,Male,1,Human Resources,Single,84120,1.0,Y,13,8,0,2.0,2,2,2,2,2015-12-31,2089,3.0,4.0,3.0,2015-12-31,,,,,
46,Travel_Rarely,Sales,9,1,Medical,1,2090,Female,1,Sales Executive,Divorced,141180,2.0,Y,22,8,0,12.0,3,6,1,4,2015-12-31,2090,4.0,4.0,2.0,2015-12-31,,,,,
42,Non-Travel,Research & Development,5,4,Medical,1,2091,Male,5,Sales Executive,Married,170460,7.0,Y,11,8,0,10.0,3,4,0,3,2015-12-31,2091,4.0,1.0,4.0,2015-12-31,,,,,
60,Travel_Rarely,Sales,2,2,Life Sciences,1,2092,Male,2,Sales Executive,Divorced,25640,0.0,Y,14,8,1,12.0,3,11,1,9,2015-12-31,2092,2.0,4.0,3.0,2015-12-31,,,,,
32,Travel_Frequently,Sales,10,3,Life Sciences,1,2093,Female,1,Sales Executive,Married,102660,1.0,Y,11,8,0,2.0,3,2,2,2,2015-12-31,2093,3.0,2.0,3.0,2015-12-31,,,,,
32,Travel_Frequently,Research & Development,9,3,Life Sciences,1,2094,Female,2,Research Scientist,Single,50700,4.0,Y,12,8,1,10.0,6,8,0,7,2015-12-31,2094,4.0,3.0,3.0,2015-12-31,,,,,
36,Travel_Rarely,Sales,3,2,Marketing,1,2095,Male,4,Healthcare Representative,Divorced,178610,2.0,Y,18,8,0,17.0,2,7,7,7,2015-12-31,2095,3.0,1.0,3.0,2015-12-31,,,,,
33,Travel_Rarely,Sales,26,2,Marketing,1,2096,Male,1,Research Scientist,Married,42300,0.0,Y,12,8,0,15.0,0,14,4,10,2015-12-31,2096,1.0,4.0,3.0,2015-12-31,,,,,
40,Travel_Rarely,Research & Development,1,3,Medical,1,2097,Female,2,Research Scientist,Divorced,37800,7.0,Y,12,8,0,7.0,2,5,1,3,2015-12-31,2097,2.0,2.0,4.0,2015-12-31,,,,,
25,Travel_Rarely,Research & Development,6,2,Medical,1,2098,Female,1,Laboratory Technician,Single,27680,0.0,Y,22,8,1,5.0,0,4,1,1,2015-12-31,2098,3.0,4.0,3.0,2015-12-31,,,,,
30,Travel_Rarely,Sales,9,3,Marketing,1,2099,Female,1,Research Scientist,Married,90710,0.0,Y,19,8,1,12.0,2,11,5,7,2015-12-31,2099,4.0,2.0,3.0,2015-12-31,,,,,
42,Travel_Frequently,Human Resources,8,2,Medical,1,2100,Male,1,Sales Executive,Married,106480,3.0,Y,13,8,1,20.0,1,1,0,0,2015-12-31,2100,1.0,1.0,3.0,2015-12-31,,,,,
35,Non-Travel,Research & Development,1,1,Life Sciences,1,2101,Male,2,Sales Executive,Married,136100,4.0,Y,22,8,2,16.0,4,13,4,12,2015-12-31,2101,3.0,4.0,2.0,2015-12-31,,,,,
27,Travel_Rarely,Research & Development,7,3,Life Sciences,1,2102,Male,3,Manufacturing Director,Married,34080,1.0,Y,24,8,0,9.0,2,9,6,8,2015-12-31,2102,1.0,1.0,2.0,2015-12-31,,,,,
54,Travel_Frequently,Research & Development,9,2,Medical,1,2103,Male,2,Sales Representative,Divorced,29830,7.0,Y,14,8,1,33.0,2,5,1,4,2015-12-31,2103,4.0,3.0,1.0,2015-12-31,,,,,
44,Travel_Rarely,Human Resources,4,4,Life Sciences,1,2104,Male,5,Laboratory Technician,Married,76320,1.0,Y,21,8,0,10.0,3,10,7,7,2015-12-31,2104,1.0,4.0,3.0,2015-12-31,,,,,
19,Non-Travel,Sales,2,2,Other,1,2105,Male,3,Healthcare Representative,Single,98240,1.0,Y,18,8,0,1.0,2,1,0,0,2015-12-31,2105,1.0,2.0,4.0,2015-12-31,2105.0,Yes,2016-05-02,Resignation,Salary
29,Travel_Rarely,Research & Development,19,4,Life Sciences,1,2106,Male,1,Manufacturing Director,Divorced,99500,1.0,Y,20,8,0,3.0,3,3,1,2,2015-12-31,2106,1.0,4.0,3.0,2015-12-31,,,,,
54,Travel_Rarely,Research & Development,9,4,Life Sciences,1,2107,Male,2,Sales Executive,Married,20930,3.0,Y,19,8,0,36.0,2,10,0,9,2015-12-31,2107,4.0,4.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,21,3,Life Sciences,1,2108,Male,2,Laboratory Technician,Married,99800,1.0,Y,12,8,0,6.0,1,6,0,1,2015-12-31,2108,3.0,1.0,2.0,2015-12-31,,,,,
31,Travel_Rarely,Sales,24,1,Marketing,1,2109,Female,1,Sales Executive,Single,38940,1.0,Y,12,8,0,10.0,3,10,1,8,2015-12-31,2109,3.0,1.0,3.0,2015-12-31,,,,,
59,Travel_Rarely,Research & Development,3,4,Technical Degree,1,2110,Male,1,Research Scientist,Single,40510,5.0,Y,16,8,3,13.0,3,6,0,5,2015-12-31,2110,3.0,4.0,3.0,2015-12-31,,,,,
43,Travel_Rarely,Research & Development,11,2,Life Sciences,1,2111,Male,3,Laboratory Technician,Married,168350,3.0,Y,17,8,1,25.0,3,8,0,7,2015-12-31,2111,3.0,4.0,3.0,2015-12-31,,,,,
49,Travel_Rarely,Sales,14,4,Life Sciences,1,2112,Male,2,Research Scientist,Married,62300,2.0,Y,14,8,0,23.0,2,1,0,0,2015-12-31,2112,1.0,3.0,4.0,2015-12-31,,,,,
36,Travel_Frequently,Sales,5,2,Marketing,1,2113,Female,1,Laboratory Technician,Married,47170,1.0,Y,19,8,1,12.0,3,11,0,7,2015-12-31,2113,3.0,2.0,2.0,2015-12-31,,,,,
48,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2114,Female,2,Laboratory Technician,Single,132370,5.0,Y,13,8,1,7.0,2,1,0,0,2015-12-31,2114,4.0,2.0,2.0,2015-12-31,,,,,
27,Travel_Rarely,Research & Development,6,4,Life Sciences,1,2115,Male,2,Laboratory Technician,Divorced,37550,1.0,Y,19,8,0,5.0,2,5,0,3,2015-12-31,2115,1.0,3.0,3.0,2015-12-31,,,,,
29,Travel_Rarely,Sales,17,4,Medical,1,2116,Male,1,Laboratory Technician,Divorced,65820,1.0,Y,19,8,1,6.0,3,6,1,0,2015-12-31,2116,3.0,4.0,3.0,2015-12-31,,,,,
48,Travel_Rarely,Sales,1,1,Marketing,1,2117,Male,2,Manufacturing Director,Single,74060,6.0,Y,14,8,2,25.0,2,1,0,0,2015-12-31,2117,4.0,4.0,4.0,2015-12-31,,,,,
29,Travel_Rarely,Research & Development,3,3,Technical Degree,1,2118,Female,2,Healthcare Representative,Divorced,48050,3.0,Y,16,8,1,9.0,2,7,1,7,2015-12-31,2118,4.0,4.0,2.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,9,4,Medical,1,2119,Female,2,Laboratory Technician,Married,27410,0.0,Y,15,8,1,2.0,3,1,0,0,2015-12-31,2119,3.0,3.0,2.0,2015-12-31,,,,,
44,Travel_Rarely,Research & Development,4,3,Life Sciences,1,2120,Female,1,Laboratory Technician,Married,42620,7.0,Y,18,8,0,26.0,2,22,3,10,2015-12-31,2120,2.0,2.0,3.0,2015-12-31,,,,,
33,Travel_Rarely,Research & Development,8,2,Life Sciences,1,2121,Female,2,Research Scientist,Divorced,161840,0.0,Y,13,8,1,10.0,2,9,0,8,2015-12-31,2121,4.0,3.0,3.0,2015-12-31,,,,,
19,Travel_Rarely,Sales,2,4,Marketing,1,2122,Male,3,Laboratory Technician,Single,115570,1.0,Y,22,8,0,1.0,0,1,0,1,2015-12-31,2122,2.0,4.0,3.0,2015-12-31,,,,,
23,Travel_Rarely,Sales,2,3,Medical,1,2123,Male,3,Laboratory Technician,Married,18780,1.0,Y,13,8,1,1.0,2,1,0,1,2015-12-31,2123,4.0,3.0,3.0,2015-12-31,,,,,
25,Travel_Frequently,Research & Development,1,1,Life Sciences,1,2124,Male,1,Manufacturing Director,Single,109320,1.0,Y,11,8,1,1.0,3,1,1,0,2015-12-31,2124,3.0,4.0,3.0,2015-12-31,2124.0,Yes,2016-11-27,Fired,
26,Travel_Rarely,Human Resources,9,3,Life Sciences,1,2125,Male,2,Research Scientist,Single,68110,1.0,Y,11,8,1,8.0,4,8,2,2,2015-12-31,2125,3.0,4.0,2.0,2015-12-31,,,,,
45,Travel_Rarely,Human Resources,12,3,Human Resources,1,2126,Male,2,Laboratory Technician,Single,43060,2.0,Y,11,8,2,26.0,3,24,1,11,2015-12-31,2126,1.0,2.0,3.0,2015-12-31,2126.0,Yes,2016-07-02,Resignation,Salary
55,Non-Travel,Research & Development,27,3,Life Sciences,1,2127,Female,2,Manager,Divorced,48590,1.0,Y,24,8,1,34.0,3,33,15,0,2015-12-31,2127,4.0,2.0,3.0,2015-12-31,,,,,
21,Travel_Frequently,Research & Development,20,2,Medical,1,2128,Female,4,Research Scientist,Single,53370,1.0,Y,14,8,1,2.0,2,2,2,2,2015-12-31,2128,1.0,3.0,1.0,2015-12-31,2128.0,Yes,2016-09-20,Resignation,Salary
46,Travel_Rarely,Research & Development,1,4,Life Sciences,1,2129,Male,1,Manufacturing Director,Married,23400,2.0,Y,13,8,1,26.0,2,11,0,8,2015-12-31,2129,4.0,2.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,13,4,Medical,1,2130,Male,3,Sales Representative,Single,74910,0.0,Y,14,8,1,4.0,3,3,0,2,2015-12-31,2130,3.0,1.0,3.0,2015-12-31,,,,,
51,Travel_Frequently,Research & Development,14,3,Life Sciences,1,2131,Male,2,Research Director,Divorced,105270,4.0,Y,14,8,0,31.0,3,29,11,10,2015-12-31,2131,4.0,2.0,2.0,2015-12-31,,,,,
59,Travel_Rarely,Research & Development,4,2,Life Sciences,1,2132,Male,2,Research Scientist,Single,165950,6.0,Y,21,8,1,25.0,2,9,5,4,2015-12-31,2132,4.0,4.0,2.0,2015-12-31,,,,,
34,Travel_Frequently,Sales,14,4,Medical,1,2133,Female,3,Research Scientist,Divorced,88340,4.0,Y,13,8,1,15.0,1,11,5,10,2015-12-31,2133,3.0,2.0,4.0,2015-12-31,,,,,
28,Travel_Frequently,Research & Development,2,3,Other,1,2134,Female,1,Manager,Single,55770,0.0,Y,19,8,0,5.0,3,4,0,2,2015-12-31,2134,4.0,3.0,2.0,2015-12-31,,,,,
44,Travel_Rarely,Research & Development,3,4,Life Sciences,1,2135,Male,2,Research Scientist,Divorced,47070,1.0,Y,17,8,0,26.0,4,25,14,13,2015-12-31,2135,3.0,1.0,2.0,2015-12-31,,,,,
34,Travel_Frequently,Sales,1,3,Life Sciences,1,2136,Male,2,Sales Executive,Married,24000,4.0,Y,18,8,1,14.0,3,10,1,8,2015-12-31,2136,3.0,2.0,4.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,9,3,Life Sciences,1,2137,Male,4,Healthcare Representative,Married,98240,0.0,Y,19,8,0,4.0,2,3,2,2,2015-12-31,2137,3.0,3.0,3.0,2015-12-31,,,,,
42,Travel_Rarely,Research & Development,23,4,Life Sciences,1,2138,Female,1,Manager,Married,64470,6.0,Y,13,8,0,18.0,3,1,0,0,2015-12-31,2138,2.0,2.0,3.0,2015-12-31,,,,,
43,Travel_Rarely,Research & Development,7,2,Medical,1,2139,Female,1,Laboratory Technician,Single,195020,3.0,Y,18,8,2,23.0,3,21,15,17,2015-12-31,2139,4.0,4.0,4.0,2015-12-31,,,,,
36,Travel_Rarely,Research & Development,2,4,Medical,1,2140,Male,1,Healthcare Representative,Single,27250,9.0,Y,21,8,1,18.0,4,16,5,12,2015-12-31,2140,3.0,2.0,3.0,2015-12-31,,,,,
44,Travel_Rarely,Research & Development,21,4,Life Sciences,1,2141,Female,2,Laboratory Technician,Married,62720,1.0,Y,19,8,1,10.0,3,10,0,5,2015-12-31,2141,1.0,4.0,3.0,2015-12-31,2141.0,Yes,2016-09-30,Resignation,Others
28,Travel_Frequently,Research & Development,2,3,Life Sciences,1,2142,Female,2,Sales Representative,Married,21270,1.0,Y,14,8,0,2.0,3,2,2,2,2015-12-31,2142,4.0,4.0,3.0,2015-12-31,,,,,
51,Travel_Frequently,Sales,21,4,Medical,1,2143,Male,2,Research Scientist,Single,182000,0.0,Y,17,8,0,8.0,3,7,7,7,2015-12-31,2143,2.0,3.0,,2015-12-31,,,,,
30,Non-Travel,Research & Development,2,4,Other,1,2144,Male,1,Research Scientist,Single,20960,7.0,Y,11,8,3,10.0,2,8,1,7,2015-12-31,2144,3.0,3.0,3.0,2015-12-31,,,,,
29,Travel_Rarely,Research & Development,29,4,Technical Degree,1,2145,Female,1,Sales Representative,Divorced,28860,3.0,Y,13,8,0,10.0,4,7,7,7,2015-12-31,2145,2.0,3.0,3.0,2015-12-31,2145.0,Yes,2016-03-24,Resignation,Stress
28,Travel_Rarely,Sales,1,4,Life Sciences,1,2146,Female,2,Sales Representative,Single,20330,2.0,Y,15,8,1,5.0,5,3,1,2,2015-12-31,2146,4.0,1.0,2.0,2015-12-31,,,,,
25,Travel_Rarely,Research & Development,18,2,Life Sciences,1,2147,Male,1,Research Scientist,Single,36220,1.0,Y,25,8,0,2.0,0,2,2,1,2015-12-31,2147,4.0,2.0,2.0,2015-12-31,,,,,
32,Travel_Rarely,Research & Development,10,4,Other,1,2148,Female,1,Sales Executive,Married,42330,1.0,Y,11,8,0,10.0,5,10,0,8,2015-12-31,2148,3.0,4.0,4.0,2015-12-31,,,,,
45,Travel_Frequently,Research & Development,19,3,Medical,1,2149,Male,3,Laboratory Technician,Single,36810,3.0,Y,17,8,1,22.0,2,0,0,0,2015-12-31,2149,,2.0,3.0,2015-12-31,,,,,
39,Travel_Rarely,Sales,29,1,Marketing,1,2150,Female,1,Laboratory Technician,Divorced,54600,6.0,Y,13,8,2,21.0,3,19,15,2,2015-12-31,2150,3.0,2.0,3.0,2015-12-31,,,,,
58,Travel_Rarely,Research & Development,27,3,Other,1,2151,Male,2,Laboratory Technician,Divorced,21870,1.0,Y,18,8,1,2.0,1,2,2,2,2015-12-31,2151,1.0,3.0,3.0,2015-12-31,,,,,
32,Travel_Rarely,Research & Development,5,3,Technical Degree,1,2152,Female,1,Sales Executive,Married,96020,1.0,Y,13,8,1,10.0,3,10,1,1,2015-12-31,2152,4.0,3.0,3.0,2015-12-31,2152.0,Yes,2016-07-25,Resignation,Salary
39,Travel_Rarely,Research & Development,18,2,Life Sciences,1,2153,Male,2,Laboratory Technician,Single,28360,0.0,Y,20,8,0,6.0,3,5,0,3,2015-12-31,2153,3.0,1.0,3.0,2015-12-31,2153.0,Yes,2016-12-01,Resignation,Others
30,Travel_Rarely,Sales,9,1,Marketing,1,2154,Male,4,Research Director,Married,40890,0.0,Y,18,8,0,10.0,2,9,6,7,2015-12-31,2154,1.0,4.0,3.0,2015-12-31,,,,,
36,Travel_Rarely,Sales,1,3,Marketing,1,2155,Male,2,Sales Executive,Married,166270,3.0,Y,12,8,0,10.0,5,7,1,7,2015-12-31,2155,4.0,3.0,3.0,2015-12-31,,,,,
46,Travel_Rarely,Sales,4,3,Medical,1,2156,Male,1,Research Scientist,Single,26190,6.0,Y,12,8,1,10.0,3,7,5,7,2015-12-31,2156,4.0,1.0,4.0,2015-12-31,,,,,
28,Non-Travel,Research & Development,1,3,Medical,1,2157,Male,5,Sales Executive,Married,56790,0.0,Y,13,8,0,10.0,2,9,7,5,2015-12-31,2157,3.0,4.0,3.0,2015-12-31,,,,,
50,Travel_Rarely,Research & Development,20,2,Medical,1,2158,Female,5,Laboratory Technician,Married,154020,4.0,Y,21,8,0,25.0,3,3,1,2,2015-12-31,2158,4.0,1.0,3.0,2015-12-31,,,,,
40,Travel_Rarely,Sales,8,1,Other,1,2159,Male,1,Laboratory Technician,Single,59850,2.0,Y,13,8,3,9.0,1,5,1,0,2015-12-31,2159,4.0,2.0,3.0,2015-12-31,2159.0,Yes,2016-05-26,Resignation,Salary
52,Travel_Rarely,Research & Development,3,2,Technical Degree,1,2160,Male,3,Laboratory Technician,Single,25790,9.0,Y,19,8,1,10.0,1,8,7,7,2015-12-31,2160,2.0,2.0,2.0,2015-12-31,2160.0,Yes,2016-05-09,Resignation,Others
30,Travel_Rarely,Research & Development,6,4,Medical,1,2161,Female,1,Sales Executive,Married,30410,1.0,Y,11,8,1,9.0,2,9,0,8,2015-12-31,2161,2.0,1.0,3.0,2015-12-31,,,,,
39,Travel_Rarely,Research & Development,26,1,Medical,1,2162,Male,2,Healthcare Representative,Single,34470,0.0,Y,14,8,0,9.0,5,8,1,7,2015-12-31,2162,1.0,3.0,3.0,2015-12-31,,,,,
31,Non-Travel,Research & Development,1,2,Medical,1,2163,Male,1,Sales Executive,Divorced,195130,1.0,Y,12,8,1,10.0,1,10,9,6,2015-12-31,2163,4.0,3.0,2.0,2015-12-31,,,,,
41,Non-Travel,Sales,6,3,Life Sciences,1,2164,Female,1,Research Director,Single,27730,1.0,Y,11,8,0,19.0,3,19,11,9,2015-12-31,2164,3.0,2.0,3.0,2015-12-31,,,,,
31,Travel_Frequently,Research & Development,3,1,Life Sciences,1,2165,Male,1,Sales Executive,Single,71040,1.0,Y,14,8,1,3.0,3,3,2,2,2015-12-31,2165,4.0,2.0,4.0,2015-12-31,2165.0,Yes,2016-10-31,Resignation,Salary
44,Travel_Rarely,Sales,5,3,Life Sciences,1,2166,Male,1,Laboratory Technician,Married,63220,4.0,Y,11,8,1,10.0,2,3,1,2,2015-12-31,2166,1.0,1.0,4.0,2015-12-31,2166.0,Yes,2016-08-27,Resignation,Others
42,Non-Travel,Research & Development,4,3,Life Sciences,1,2167,Male,2,Laboratory Technician,Married,20830,0.0,Y,12,8,2,21.0,3,20,2,10,2015-12-31,2167,3.0,3.0,2.0,2015-12-31,,,,,
55,Travel_Rarely,Sales,11,3,Technical Degree,1,2168,Male,2,Manufacturing Director,Married,83810,4.0,Y,15,8,1,23.0,3,19,9,11,2015-12-31,2168,4.0,3.0,3.0,2015-12-31,,,,,
56,Travel_Rarely,Sales,3,2,Medical,1,2169,Female,3,Manufacturing Director,Single,26910,6.0,Y,16,8,1,36.0,6,7,7,7,2015-12-31,2169,4.0,2.0,3.0,2015-12-31,,,,,
40,Non-Travel,Research & Development,1,1,Life Sciences,1,2170,Male,1,Laboratory Technician,Divorced,42860,9.0,Y,15,8,0,6.0,6,4,0,0,2015-12-31,2170,3.0,3.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,3,2,Technical Degree,1,2171,Male,2,Research Director,Divorced,26590,0.0,Y,24,8,3,10.0,2,9,1,6,2015-12-31,2171,4.0,4.0,2.0,2015-12-31,,,,,
40,Travel_Rarely,Sales,4,3,Medical,1,2172,Male,2,Sales Executive,Single,94340,1.0,Y,13,8,1,9.0,3,9,8,8,2015-12-31,2172,3.0,4.0,3.0,2015-12-31,,,,,
41,Travel_Frequently,Sales,1,4,Other,1,2173,Female,2,Healthcare Representative,Divorced,55610,0.0,Y,11,8,0,10.0,2,9,1,7,2015-12-31,2173,3.0,1.0,3.0,2015-12-31,,,,,
35,Travel_Frequently,Sales,1,2,Technical Degree,1,2174,Male,2,Manager,Single,66460,1.0,Y,13,8,1,9.0,2,9,1,1,2015-12-31,2174,3.0,3.0,3.0,2015-12-31,,,,,
51,Travel_Rarely,Sales,18,2,Life Sciences,1,2175,Male,4,Manufacturing Director,Divorced,77250,1.0,Y,13,8,1,33.0,2,33,0,10,2015-12-31,2175,3.0,2.0,3.0,2015-12-31,,,,,
38,Travel_Rarely,Sales,2,4,Life Sciences,1,2176,Female,1,Research Scientist,Divorced,107250,3.0,Y,18,8,0,11.0,5,7,1,7,2015-12-31,2176,2.0,1.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Sales,4,3,Life Sciences,1,2177,Male,2,Research Scientist,Single,88470,1.0,Y,16,8,0,10.0,3,10,9,6,2015-12-31,2177,3.0,1.0,4.0,2015-12-31,,,,,
25,Travel_Rarely,Research & Development,6,2,Medical,1,2178,Female,4,Research Scientist,Married,20450,3.0,Y,19,8,0,7.0,3,3,1,2,2015-12-31,2178,4.0,4.0,2.0,2015-12-31,,,,,
58,Travel_Rarely,Sales,1,4,Technical Degree,1,2179,Male,2,Sales Executive,Married,10090,7.0,Y,13,8,2,31.0,3,10,5,9,2015-12-31,2179,3.0,1.0,2.0,2015-12-31,2179.0,Yes,2016-10-03,Resignation,Others
40,Travel_Rarely,Research & Development,14,4,Medical,1,2180,Female,1,Research Scientist,Married,33480,3.0,Y,22,8,0,7.0,2,4,0,3,2015-12-31,2180,2.0,2.0,3.0,2015-12-31,,,,,
36,Travel_Frequently,Sales,16,2,Life Sciences,1,2181,Male,1,Research Scientist,Married,12810,2.0,Y,11,8,0,17.0,2,15,6,13,2015-12-31,2181,1.0,1.0,2.0,2015-12-31,,,,,
48,Travel_Rarely,Research & Development,2,1,Life Sciences,1,2182,Male,2,Research Scientist,Single,28190,1.0,Y,20,8,0,11.0,2,10,0,8,2015-12-31,2182,4.0,4.0,3.0,2015-12-31,,,,,
27,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2183,Female,2,Laboratory Technician,Married,48510,8.0,Y,18,8,0,5.0,2,1,0,0,2015-12-31,2183,3.0,,3.0,2015-12-31,,,,,
51,Travel_Rarely,Research & Development,4,1,Medical,1,2184,Female,3,Manufacturing Director,Single,40280,3.0,Y,14,8,0,29.0,3,5,0,3,2015-12-31,2184,4.0,2.0,2.0,2015-12-31,,,,,
18,Non-Travel,Research & Development,1,4,Medical,1,2185,Male,2,Sales Executive,Single,27200,1.0,Y,22,8,1,0.0,2,0,0,0,2015-12-31,2185,4.0,4.0,4.0,2015-12-31,,,,,
35,Travel_Rarely,Research & Development,1,4,Other,1,2186,Female,2,Research Director,Married,81200,0.0,Y,13,8,0,10.0,2,9,0,0,2015-12-31,2186,4.0,4.0,3.0,2015-12-31,,,,,
27,Travel_Frequently,Research & Development,26,4,Medical,1,2187,Female,1,Research Director,Single,46470,3.0,Y,17,8,0,8.0,3,6,0,0,2015-12-31,2187,4.0,4.0,3.0,2015-12-31,,,,,
55,Travel_Rarely,Research & Development,19,3,Technical Degree,1,2188,Male,1,Human Resources,Single,46800,6.0,Y,14,8,3,24.0,0,19,3,8,2015-12-31,2188,1.0,3.0,2.0,2015-12-31,2188.0,Yes,2016-03-03,Resignation,Stress
56,Travel_Rarely,Research & Development,24,4,Life Sciences,1,2189,Male,2,Laboratory Technician,Married,32210,4.0,Y,15,8,2,33.0,2,19,15,9,2015-12-31,2189,4.0,2.0,3.0,2015-12-31,,,,,
34,Non-Travel,Sales,1,2,Life Sciences,1,2190,Male,2,Research Scientist,Divorced,86210,1.0,Y,17,8,1,5.0,1,5,0,0,2015-12-31,2190,1.0,3.0,3.0,2015-12-31,,,,,
40,Travel_Rarely,Research & Development,3,3,Life Sciences,1,2191,Male,2,Sales Executive,Divorced,45770,5.0,Y,11,8,1,15.0,3,12,11,8,2015-12-31,2191,2.0,3.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,5,3,Life Sciences,1,2192,Male,1,Research Scientist,Married,45530,4.0,Y,18,8,1,10.0,2,8,7,7,2015-12-31,2192,2.0,3.0,3.0,2015-12-31,,,,,
31,Travel_Frequently,Research & Development,2,2,Medical,1,2193,Female,2,Manufacturing Director,Single,53960,7.0,Y,17,8,1,3.0,2,1,0,0,2015-12-31,2193,3.0,4.0,4.0,2015-12-31,2193.0,Yes,2016-07-08,Resignation,Others
35,Travel_Frequently,Research & Development,1,2,Medical,1,2194,Male,1,Manufacturing Director,Married,67960,0.0,Y,13,8,0,5.0,2,4,3,2,2015-12-31,2194,4.0,3.0,2.0,2015-12-31,2194.0,Yes,2016-07-20,Fired,
38,Travel_Frequently,Research & Development,7,3,Medical,1,2195,Female,2,Sales Representative,Divorced,76250,1.0,Y,15,8,0,4.0,2,4,0,3,2015-12-31,2195,4.0,3.0,3.0,2015-12-31,,,,,
34,Travel_Rarely,Research & Development,10,4,Other,1,2196,Female,2,Laboratory Technician,Single,74120,1.0,Y,24,8,0,14.0,4,14,4,11,2015-12-31,2196,3.0,4.0,4.0,2015-12-31,,,,,
28,Travel_Rarely,Research & Development,2,3,Life Sciences,1,2197,Female,2,Healthcare Representative,Married,111590,1.0,Y,12,8,0,5.0,2,5,0,4,2015-12-31,2197,3.0,1.0,3.0,2015-12-31,,,,,
31,Travel_Rarely,Research & Development,15,2,Life Sciences,1,2198,Male,2,Sales Executive,Married,49600,1.0,Y,15,8,0,10.0,3,10,6,7,2015-12-31,2198,4.0,3.0,2.0,2015-12-31,2198.0,Yes,2016-04-28,Resignation,Others
39,Travel_Rarely,Research & Development,17,4,Technical Degree,1,2199,Female,2,Healthcare Representative,Married,104750,3.0,Y,11,8,1,8.0,3,5,1,4,2015-12-31,2199,1.0,4.0,4.0,2015-12-31,,,,,
51,Travel_Frequently,Research & Development,20,3,Medical,1,2200,Male,2,Sales Executive,Married,148140,2.0,Y,11,8,1,14.0,2,4,3,2,2015-12-31,2200,2.0,2.0,3.0,2015-12-31,,,,,
41,Travel_Frequently,Research & Development,1,3,Life Sciences,1,2201,Male,4,Sales Executive,Divorced,191410,3.0,Y,12,8,1,12.0,2,6,3,3,2015-12-31,2201,4.0,4.0,2.0,2015-12-31,,,,,
37,Travel_Rarely,Research & Development,2,2,Medical,1,2202,Female,1,Healthcare Representative,Married,54050,7.0,Y,15,8,0,8.0,3,6,1,3,2015-12-31,2202,3.0,3.0,3.0,2015-12-31,,,,,
33,Travel_Frequently,Research & Development,2,3,Medical,1,2203,Female,1,Sales Executive,Married,87930,6.0,Y,17,8,0,8.0,2,5,1,2,2015-12-31,2203,2.0,4.0,4.0,2015-12-31,,,,,
